"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-45-JN5XR4NPNNBX1WZ4RZ",102,11,89,28,12,12,7,12
"tRF-45-JY7383RPD9W1X6L85J",0,0,1,0,0,0,0,0
"tRF-45-JYOYUE4BOPRN11WZY1",0,1,0,0,0,0,2,3
"tRF-45-JYXZX5Q4R9OMKM4WL6",0,0,1,0,0,0,0,0
"tRF-45-K34ZMKQ4R9OMK1QV26",0,1,0,0,0,0,0,0
"tRF-45-KDYFNP5EYONONU3IND",3,0,3,0,3,8,6,6
"tRF-45-KN7IZFLWRNLEKQ3SW1",1,0,0,0,0,0,0,0
"tRF-45-KNR3YRLV1NLE3VLIE1",1,0,0,0,0,0,0,0
"tRF-45-L47Z8L8NRS9NS334L2",15,3,27,7,3,5,5,6
"tRF-45-L7S5QKF1R38E8RO86J",6,0,10,0,0,0,2,0
"tRF-45-L7S5QKF1R3WE8RO86J",78,11,96,4,10,15,6,7
"tRF-45-L981PV6RRNLNK88KO1",1,0,0,0,0,0,0,0
"tRF-45-MJKLKSBE78YLKZKWE5",0,0,0,0,0,1,0,0
"tRF-45-MMWLBSDE287SBRMR71",0,0,0,0,0,0,0,1
"tRF-45-MQ18Y3E7QN7JLP21W3",0,1,0,0,0,1,1,2
"tRF-45-NIB9I1KQSX0DIJZ726",6,102,6,73,126,125,59,87
"tRF-45-NNBX1WZ4RZDMKNR7F6",0,1,0,0,1,0,0,0
"tRF-45-NY8B7OIQ1IBM4LV7U6",0,3,0,2,9,5,7,10
"tRF-45-NZDNB2Y0FD2F37YF7D",1,0,0,0,0,0,0,0
"tRF-45-O045DBNIB9I1KQSX0D",0,1,0,0,0,0,1,0
"tRF-45-OB1690PQR39IXBKJZ8",2,0,1,1,0,0,0,0
"tRF-45-OE0D58ZZJQJYSWRYVM",53,52,42,23,40,42,34,51
"tRF-45-OJI8EWBMU00KRX67NZ",0,1,1,0,0,1,1,0
"tRF-45-OMYJZ87ID890YBOZZ7",1,1,0,0,0,0,0,1
"tRF-45-ONPBYUF0JI8B3VMKNR",0,1,0,0,0,0,0,1
"tRF-45-P4R8YP9LON4VN1EH6K",2,0,1,0,1,0,0,0
"tRF-45-PE0IOB9ZFH690M0RHB",0,0,0,0,0,0,0,1
"tRF-45-PN6ISBWOFFR3VJ4ZZ5",0,0,0,2,2,0,1,2
"tRF-45-PNR8YP9LON4V4REH62",2,2,2,1,0,0,0,0
"tRF-45-PNR8YP9LON4VN1EH6K",16,7,6,5,7,5,4,6
"tRF-45-PSQP4PW3FJIKE7UMKK",0,0,4,0,0,3,0,0
"tRF-45-PY8HM2OSRNLNKSEK51",2,0,0,0,0,0,0,1
"tRF-45-Q6S8V0J8O9YEKPRS93",1,0,0,0,0,0,0,0
"tRF-45-Q72S3HPSR95933JKB6",1,0,0,0,0,0,1,0
"tRF-45-Q99P9P9NH57S362VO0",0,1,1,0,0,1,0,1
"tRF-45-QI45LSM1M3WE8SSP6D",2,1,2,0,4,1,1,1
"tRF-45-QNR8VP94FQFY392J1Y",0,0,1,0,0,0,0,0
"tRF-45-QQMJKLKSBE78YLKZKW",0,0,0,0,0,0,0,1
"tRF-45-QU7BPN6ISBWOFFR3VJ",1,0,0,0,1,0,1,1
"tRF-45-R1J5KUB4Z3V5393L41",0,0,0,0,1,0,1,0
"tRF-45-R718YKISQI45LSM1M3",0,0,0,0,0,0,0,1
"tRF-45-R7F8YKIR9NY5KKM1M3",0,0,1,0,0,0,0,0
"tRF-45-R8YP9LON4VN1EH6KK8",1,0,0,0,0,0,0,0
"tRF-45-R9J89O9NF5W8E7OMJH",0,0,1,0,0,1,1,0
"tRF-45-ROHL7X0OBQJE9UHY0D",1,0,1,1,0,0,0,0
"tRF-45-ROWFUBNOBZUP82R9D9",0,0,0,0,1,1,0,0
"tRF-45-RQ18XJHJX78OP3X1M3",0,1,0,0,0,0,0,0
"tRF-45-RWD8YJE76INB8PLML3",3,0,0,0,0,0,0,1
"tRF-45-RZYQHQ9M739P8WQ0D5",54,13,77,32,18,26,26,27
"tRF-45-S3XBUOL47Z8L8NRS9N",0,0,1,0,0,0,0,0
"tRF-45-SERUPIN24YDRFU8U7S",0,0,0,0,0,1,0,0
"tRF-45-U1BDHPIWOMXF026ZED",5,1,5,0,0,1,1,0
"tRF-45-U29F51MLHVHBEXBIYF",0,1,0,0,0,0,0,0
"tRF-45-U5XBINVDRI2Q2RJO01",0,0,0,0,0,0,0,1
"tRF-45-U736DFHFNBDWY2MJ8F",1,0,1,0,0,0,0,0
"tRF-45-UBNOBZUP82R9D94ZNO",0,1,0,0,0,0,0,0
"tRF-45-UDUL26SZSB325UB1ZZ",0,0,0,0,1,0,0,0
"tRF-45-UEVBWXQZR44ER81XDD",5,2,4,1,2,1,0,0
"tRF-45-UF202RBZ0IV25Z2IUI",1,1,0,1,1,0,1,0
"tRF-45-UI8OYDVNZDBQ8BB2S1",0,0,0,0,1,1,0,0
"tRF-45-UIVFYDNZDNB2Y0FD2F",0,2,0,0,0,0,0,0
"tRF-45-UNB36YIYM91YIF54RN",0,0,2,0,0,0,0,2
"tRF-45-UOL47Z8L8NRS9NS334",27,11,31,15,12,19,14,13
"tRF-45-V29K9UV36562IZ6N4P",0,0,2,0,0,0,0,0
"tRF-45-V2Y7RZ81JJ6RRNLIK8",0,0,1,0,0,0,0,0
"tRF-45-VBWXQZR44ER81XDDZZ",0,0,0,1,0,2,0,1
"tRF-45-VEX0K3XN13QXQWUID4",2,2,2,0,1,3,0,4
"tRF-45-VIZKXXI363U0EZY9X1",0,0,0,2,2,3,0,2
"tRF-45-VLV470VR3196L85DMK",1,0,0,0,0,0,0,0
"tRF-45-VP9NFQFY392J1Y0SR9",1,0,0,0,0,0,0,0
"tRF-45-VRI8WX6R2BIZRVB92E",0,0,0,0,0,0,0,1
"tRF-45-VS6RH13BDW9NH1NRM5",0,0,0,0,0,0,0,1
"tRF-45-W6UMX0SW5NLJ45EKP1",0,1,0,0,0,0,0,0
"tRF-45-WN1Q18X3HRL7S5QKF1",0,0,0,0,1,0,0,0
"tRF-45-WX6R2BIZRVB92EB0U6",0,0,0,1,0,0,0,0
"tRF-45-WXQZR44ER81XDDZZ4Y",0,0,0,0,2,0,1,0
"tRF-45-X0JYOYUE4BOPRN11WZ",1,0,2,1,1,0,2,0
"tRF-45-X3OJI8EWBMU00KRX67",0,0,2,1,1,1,0,3
"tRF-45-XBUOL47Z8L8NRS9NS3",3,0,2,2,0,2,0,0
"tRF-45-XN13QXQWUID4ZWRNU3",1,0,1,0,0,0,0,1
"tRF-45-Y2HZFZ93QO945NB2NZ",0,0,0,0,1,0,1,0
"tRF-45-Y4VIU736DFHFNBDWY2",0,0,0,0,0,1,0,0
"tRF-45-YJZ87ID890YBOZZ7ND",0,1,0,0,0,0,0,1
"tRF-45-YKIR9NY5KKM1M3WD8S",0,0,1,0,0,0,0,0
"tRF-45-YYS9245J7KYUHRE9XF",2,0,0,0,0,0,0,1
"tRF-45-YZS3XBUOL47Z8L8NRS",1,0,0,0,0,0,0,0
"tRF-45-Z2NLD7B2JK7PP9ZZ05",0,0,0,0,1,0,0,0
"tRF-45-Z3R918VBY9P9KHM2OR",0,1,0,0,0,1,0,0
"tRF-45-Z3R918VBY9PYKHM26R",0,1,0,0,2,0,1,0
"tRF-45-ZBHFEERZYQHQ9M739P",0,0,1,0,0,1,0,0
"tRF-45-ZBPPZEVKXZFYYDU37Y",0,0,0,0,0,0,1,0
"tRF-45-ZEF3BLHKFZB1KZI9U6",0,3,0,0,1,1,1,2
"tRF-45-ZO7OFND0B601WZ03O6",1,5,0,3,5,4,5,4
"tRF-45-ZX1XDEU2O1B54ZUPX1",0,3,0,0,0,1,1,1
"tRF-45-ZZJQJYSWRYVMMV5BU6",3,52,5,41,56,43,55,62
"tRF-46-00BY4D84KRIMUF04QZD",0,0,0,0,0,0,0,1
"tRF-46-0BP12IU5YKFN8DYDZDD",0,0,1,0,0,0,0,0
"tRF-46-0D58ZZJQJYSWRYVMMV0",0,0,1,1,1,1,0,0
"tRF-46-1E8Y7Z2R14PSR9O933B",1,0,0,1,0,0,0,0
"tRF-46-1E8Y7Z2R1HPSR9O9330",1,0,1,0,0,0,0,0
"tRF-46-1YBL2HI3Z9HMI8W47WB",1,0,0,0,0,0,0,0
"tRF-46-22EVUIJVK697BOJ8N9E",0,0,0,0,0,2,2,0
"tRF-46-2HI3Z9HMI8W47W1R7HB",0,0,0,0,0,1,0,0
"tRF-46-2IU5YKFN8DYDZDL9X1B",0,0,0,0,0,0,1,0
"tRF-46-2OF5KDYFNP5EYONONUD",0,0,0,0,0,1,0,0
"tRF-46-2QR7F8YKIR9NY5KKM1D",0,0,1,0,0,0,0,0
"tRF-46-2YU04DYJIO3ZU3U0IO0",0,0,0,0,0,0,0,2
"tRF-46-58ZZJQJYSWRYVMMV5BE",1,0,0,0,0,0,0,0
"tRF-46-5YXENDBP1IUUK7VZ0RB",0,0,0,0,1,0,0,0
"tRF-46-69JP4P9NFJE8WYUDJK0",0,0,1,0,0,1,0,0
"tRF-46-779PZBHFEERZYQHQ9M0",723,119,677,213,106,164,146,148
"tRF-46-79MP9P9NH57S362VO00",0,0,3,1,0,0,0,0
"tRF-46-79MP9P9NH57S3O2VO00",0,0,1,0,0,1,0,0
"tRF-46-79MP9PMNH5IS362VO00",2,1,5,2,0,3,0,0
"tRF-46-7O58J0K8UMPLBIUBNXD",2,0,0,0,0,0,0,0
"tRF-46-7UD5BU9NZ6V6Z3M8ZL0",0,0,1,0,0,0,0,0
"tRF-46-7X9PN547202L2YBE7X0",1,1,0,0,0,0,0,0
"tRF-46-7Z8L8NRS9NS334L2H1B",0,0,0,0,1,0,0,0
"tRF-46-86J8WPMN1E8Y7Z2R1H0",0,0,0,0,1,0,0,0
"tRF-46-87R8WP9I1EWJQZ2S3H0",0,0,1,0,0,0,0,0
"tRF-46-87R8WP9N1EWJQ72S3H0",0,0,0,0,1,0,0,0
"tRF-46-BL2HI3Z9HMI8W47W1R0",0,1,1,0,1,2,1,2
"tRF-46-BU9NZ6V6Z3M8ZLSSXU0",2,2,0,1,1,0,2,1
"tRF-46-BY4D84KRIMUF04QZ45D",0,1,0,1,1,1,0,0
"tRF-46-D5BU9NZ6V6Z3M8ZLSSE",3,1,0,0,2,0,0,0
"tRF-46-DBNIB9I1KQSX0DIJZ7D",1,1,0,1,0,1,3,0
"tRF-46-DKNPNOYB7JXNXW83X4D",0,0,0,1,0,1,0,0
"tRF-46-DXOMYJZ87ID890YBOZE",1,0,0,0,0,1,0,0
"tRF-46-EERZYQHQ9M739P8WQ0B",1,0,0,0,0,0,0,1
"tRF-46-EVUIJVK697BOJ8N981B",0,0,0,0,1,0,0,0
"tRF-46-FBQ622EVUIJVK697BOD",0,0,0,0,0,1,0,0
"tRF-46-FDXXE6XRK4WO2F9IY9B",0,2,0,1,2,0,1,1
"tRF-46-FRROWFUBNOBZUP82R9B",0,0,0,0,0,0,1,0
"tRF-46-FVISQWU1O0789NLJK1D",0,0,0,1,0,0,0,0
"tRF-46-HFEERZYQHQ9M739P8W0",0,1,0,1,1,0,1,0
"tRF-46-I3Z9HMI8W47W1R7HFEB",0,1,0,0,0,0,0,0
"tRF-46-IPD7VIZKXXI363U0EZE",0,0,0,0,1,0,0,0
"tRF-46-J0DPZOIPD7VIZKXXI30",2,0,1,0,0,0,0,0
"tRF-46-K3XN13QXQWUID4ZWRNE",1,0,0,0,0,0,0,0
"tRF-46-L47Z8L8NRS9NS334L2B",1,0,0,0,0,0,0,0
"tRF-46-MIF91SS2P4FINOW6RM0",0,0,0,0,0,1,0,0
"tRF-46-O045DBNIB9I1KQSX0DB",0,5,0,4,5,3,2,2
"tRF-46-OB1690PQR39IXBKJZ80",2,1,1,0,1,0,1,0
"tRF-46-OE0D58ZZJQJYSWRYVMD",4,5,4,3,3,2,6,2
"tRF-46-OIQO4QPRJW4DBQ6ZW6D",0,0,0,1,1,0,1,0
"tRF-46-OMYJZ87ID890YBOZZ7D",0,0,0,0,0,0,0,2
"tRF-46-P4R8YP9LON4VN1EH6KD",0,0,0,0,0,0,0,1
"tRF-46-PN6ISBWOFFR3VJ4ZZ5D",1,0,0,0,0,0,0,1
"tRF-46-PNR8YP9LON4V4REH62D",0,0,0,0,1,1,1,0
"tRF-46-PNR8YP9LON4VN1EH6KD",5,0,0,0,1,2,1,0
"tRF-46-PSQP4PW3FJI0E7UM8K0",0,0,0,0,0,1,0,0
"tRF-46-PSQP4PW3FJIKE7UM8K0",0,0,0,0,1,0,0,0
"tRF-46-PSQP4PW3FJIKE7UMKK0",1,1,1,0,0,1,0,0
"tRF-46-Q1Q89P9L8422YRI7XUD",0,1,0,0,0,0,0,0
"tRF-46-Q99P9P9NH57S362VO00",0,0,0,0,3,0,0,0
"tRF-46-QNR8VP9NFQFY392J1YB",0,0,0,1,0,0,0,0
"tRF-46-QQMJKLKSBE78YLKZKWB",0,0,0,0,0,1,0,0
"tRF-46-R9J89O9NF5W8E7OMJHB",1,0,0,0,0,0,0,0
"tRF-46-RX6N38Z90668K87SERD",0,0,0,1,0,0,0,0
"tRF-46-RZYQHQ9M739P8WQ0D5D",0,0,0,0,1,0,2,0
"tRF-46-UJVS6RH13BDW9NH1NRD",0,0,0,1,0,0,0,0
"tRF-46-UOL47Z8L8NRS9NS334D",0,2,0,0,1,0,1,0
"tRF-46-V29K9UV36562IZ6N4P0",1,0,2,0,0,0,0,0
"tRF-46-VEX0K3XN13QXQWUID4E",2,0,0,1,0,1,0,0
"tRF-46-WXQZR44ER81XDDZZ4YB",0,0,1,0,0,0,0,1
"tRF-46-XBUOL47Z8L8NRS9NS3D",0,0,0,0,0,0,1,0
"tRF-46-Z3R918VBY9PYKHM26R0",0,1,0,0,0,0,0,0
"tRF-47-00BY4D84KRIMUF04QZ3",0,3,0,1,2,2,1,2
"tRF-47-04SXQ3V2Y7RZ81JJ6R4",1,0,0,0,0,0,0,0
"tRF-47-06EX2Z10I9BZBZOS4Y1",0,0,0,0,1,0,0,0
"tRF-47-0BP12IU5YKFN8DYDZDK",0,0,0,0,1,0,0,1
"tRF-47-0D58ZZJQJYSWRYVMMVL",0,1,0,0,0,0,2,0
"tRF-47-18YKISQI45LSM1M3WE5",0,0,0,0,1,0,0,0
"tRF-47-19ZL7UD5BU9NZ6V6Z3K",0,0,1,0,2,0,0,1
"tRF-47-1YBL2HI3Z9HMI8W47WH",1,0,4,0,0,0,0,0
"tRF-47-1YIPRVYJ9XEO7N987XH",0,0,0,0,0,1,0,0
"tRF-47-1ZBNFENPNYRVU4727OH",0,0,0,0,1,0,0,0
"tRF-47-22EVUIJVK697BOJ8N95",0,4,0,3,1,4,0,2
"tRF-47-2HI3Z9HMI8W47W1R7HH",0,0,0,0,0,0,0,1
"tRF-47-2YU04DYJIO3ZU3U0IOL",3,3,0,0,2,0,1,0
"tRF-47-3JVIJMRPFQ5DWXH913K",1,0,5,1,0,1,2,0
"tRF-47-3JVIJMRPFQRDWXH913K",0,0,0,0,0,1,0,0
"tRF-47-3JVIJMRPFQRDWXHR13K",4,1,5,1,4,1,0,0
"tRF-47-5BF900BY4D84KRIMUF1",0,0,0,1,0,1,0,0
"tRF-47-5YD11YIPRVYJ9XEO7NP",1,0,1,0,0,4,1,4
"tRF-47-69JP4P9NFJE8WYUDJKN",1,0,0,0,0,0,0,0
"tRF-47-6XQ6S8V0J8O9YE4PRSP",0,0,0,0,1,0,0,0
"tRF-47-6XQ6S8V0JUO9YE4PRSP",1,0,0,0,0,0,0,0
"tRF-47-6Y1UFQ9D9OHXDD1KYKJ",0,0,0,0,0,0,1,0
"tRF-47-70299DWUH6QE30YUS94",0,0,1,0,0,0,0,0
"tRF-47-779PZBHFEERZYQHQ9MN",63,9,90,22,13,12,12,9
"tRF-47-79MP9P9NH57S362VO0N",0,0,2,1,2,0,0,0
"tRF-47-79MP9P9NH57S3O2VO0N",0,0,0,1,0,0,0,0
"tRF-47-79MP9PMNH5IS362VO0N",0,0,0,0,0,0,1,0
"tRF-47-7JPE6LEHWU4H56O2YX4",0,0,0,0,0,0,1,0
"tRF-47-7O58J0K8UMPLBIUBNX2",1,0,0,0,0,1,0,1
"tRF-47-7P596VW631QJ3KYUYR4",0,0,0,1,0,0,0,0
"tRF-47-7X9PN547202L2YBE7XL",4,1,1,0,1,0,0,0
"tRF-47-86J8WPMN1E8Y7Z2R1HM",0,0,1,0,0,0,0,0
"tRF-47-87R8WP9N1EWJQ72S3HM",0,0,0,0,0,0,0,1
"tRF-47-897PVP941QKS3W2VR01",1,0,0,0,0,1,0,0
"tRF-47-8BPE0IOB9ZFH690M0RI",0,1,0,0,0,1,0,0
"tRF-47-99ZL7UD5BU9NZ6V6Z3K",1,0,0,1,0,0,0,1
"tRF-47-9N1EWJQ72S3HPSR959J",0,0,0,0,0,0,0,1
"tRF-47-BDHPIWOMXF026ZEDKZI",0,0,0,0,1,0,0,0
"tRF-47-BJ8FFDXXE6XRK4WO2FP",0,0,0,0,0,0,1,0
"tRF-47-BL2HI3Z9HMI8W47W1RN",2,0,1,0,1,2,3,0
"tRF-47-BNFENPNYRVU4727OFIQ",0,1,0,0,0,0,0,0
"tRF-47-BU9NZ6V6Z3M8ZLSSXUL",0,0,1,1,1,0,2,1
"tRF-47-BY4D84KRIMUF04QZ452",0,1,0,0,0,3,2,0
"tRF-47-BZFQU1ZX1XDEU2O1B53",0,0,0,0,1,0,0,0
"tRF-47-D5BU9NZ6V6Z3M8ZLSSP",2,0,0,1,0,1,1,0
"tRF-47-D7VIZKXXI363U0EZY9P",1,0,0,0,0,0,0,0
"tRF-47-DBNIB9I1KQSX0DIJZ72",2,1,0,1,0,1,1,1
"tRF-47-DKNPNOYB7JXNXW83X42",1,0,2,0,0,0,0,0
"tRF-47-DXOMYJZ87ID890YBOZQ",0,1,0,0,0,0,0,0
"tRF-47-EERZYQHQ9M739P8WQ0F",0,0,1,0,0,0,1,0
"tRF-47-FBQ622EVUIJVK697BO2",173,109,191,84,413,455,187,220
"tRF-47-FDXXE6XRK4WO2F9IY91",0,5,0,2,8,8,2,3
"tRF-47-FENPNYRVU4727OFIZ95",0,0,0,1,1,0,0,1
"tRF-47-FJIKE7UMKKSWRNLJK5N",0,1,0,1,0,0,0,0
"tRF-47-FP18LPMBQ4NKKQBRFK5",0,0,1,0,0,0,0,0
"tRF-47-HFEERZYQHQ9M739P8WM",1,1,1,4,1,1,1,0
"tRF-47-HZFZ93QO945NB2NZW7L",0,0,0,0,0,0,0,1
"tRF-47-J09HJHOJ7IR1JOKP1ML",0,0,0,1,1,0,0,0
"tRF-47-J0DPZOIPD7VIZKXXI34",2,1,4,1,1,0,0,0
"tRF-47-JE9UHY0DFKN5ORNQY1J",0,0,0,0,1,0,0,0
"tRF-47-JL1MFXDOQQMJKLKSBEN",0,1,1,0,0,0,0,1
"tRF-47-JN5XR4NPNNBX1WZ4RZF",0,0,1,0,0,0,0,0
"tRF-47-JY7383RPD9W186L85DJ",0,1,0,0,0,0,0,0
"tRF-47-KISBQONPJX0ZY0YB5XH",0,0,0,0,1,0,0,1
"tRF-47-KP91U45O6Q918XF6REP",0,0,1,0,0,0,0,0
"tRF-47-LJR7DJQ8IX69JMW96KK",0,0,1,0,0,0,2,2
"tRF-47-M9ZL7UD5BU9NZ6V6Z3K",3,0,1,0,1,0,0,1
"tRF-47-MN1E8Y7Z2R1HPSR9O9J",0,0,1,0,0,0,0,0
"tRF-47-NLQHH8YJPZMI7OEB1N4",1,0,1,0,0,0,0,0
"tRF-47-O045DBNIB9I1KQSX0DI",0,0,0,0,1,0,0,0
"tRF-47-OB1690PQR39IXBKJZ84",1,0,2,2,4,0,0,2
"tRF-47-OE0D58ZZJQJYSWRYVMK",19,6,28,8,6,6,8,10
"tRF-47-OEF91Y62QNFIO2WO1MJ",0,0,1,1,1,1,1,0
"tRF-47-OIQO4QPRJW4DBQ6ZW6J",0,2,0,1,2,2,1,0
"tRF-47-P4R8YP9LON4VN1EH6KJ",0,0,0,0,0,0,1,0
"tRF-47-PNR8YP9LON4V4REH62J",2,1,2,2,2,0,0,1
"tRF-47-PNR8YP9LON4VN1EH6KJ",4,3,2,2,1,3,0,2
"tRF-47-PSQP4PW3FJIKE7UMKKN",0,0,1,0,0,0,0,0
"tRF-47-Q1Q89P9L8422YRI7XUJ",0,0,1,0,0,0,0,0
"tRF-47-Q99P9P9NH57S362VO0N",2,1,2,0,0,0,0,0
"tRF-47-QHZ8NNBXBKZ3R9O12RH",0,0,0,0,1,0,0,0
"tRF-47-QU7BPN6ISBWOFFR3VJ3",0,0,0,0,0,1,0,0
"tRF-47-R29P4P9L5HJVZVILXKJ",0,0,0,0,0,0,0,1
"tRF-47-R9J89O9NF5W8E7OMJHI",0,0,1,1,0,1,0,0
"tRF-47-RIVIUNB36YIYM91YIFL",0,0,1,0,0,0,0,0
"tRF-47-ROHL7X0OBQJE9UHY0DH",0,0,1,0,0,0,0,0
"tRF-47-RZYQHQ9M739P8WQ0D52",2,1,2,0,0,0,0,2
"tRF-47-S998LOW3VHM96YYDLB4",0,0,0,0,0,1,0,0
"tRF-47-U736DFHFNBDWY2MJ8F5",0,0,0,0,1,0,0,0
"tRF-47-UEVBWXQZR44ER81XDDQ",1,0,1,0,0,0,0,0
"tRF-47-UJVS6RH13BDW9NH1NRK",0,0,0,0,0,0,0,1
"tRF-47-UKJ6P9M0NK5Y93W0865",0,0,1,0,0,0,0,0
"tRF-47-UOL47Z8L8NRS9NS334K",1,1,1,1,1,1,2,0
"tRF-47-V29K9UV36562IZ6N4P4",10,0,4,0,0,2,1,2
"tRF-47-V2Y7RZ81J36RRNLIK8O",0,0,0,0,0,0,0,1
"tRF-47-V2Y7RZ81JJ6RRNLIK8P",2,5,7,4,3,3,7,3
"tRF-47-V8WPMN1E8Y7Z2R14PS4",1,0,0,0,0,0,0,0
"tRF-47-VEX0K3XN13QXQWUID4Q",2,1,2,0,1,2,2,3
"tRF-47-VHM96YYDLBRY73W0K5J",0,1,0,0,0,0,0,0
"tRF-47-W77JPEMNFV7SQWU1O0N",0,0,1,0,0,0,0,0
"tRF-47-W77JS3MNFV7SQWU1OBN",0,0,0,0,1,0,0,0
"tRF-47-X3OJI8EWBMU00KRX673",0,0,0,0,1,0,0,0
"tRF-47-XBUOL47Z8L8NRS9NS3J",5,1,5,1,0,1,2,0
"tRF-47-YK7IVI7O409Z7KZOSRI",2,0,1,0,3,1,2,4
"tRF-47-YMEMXZU5P21MNKYUPRH",0,0,0,0,0,0,0,1
"tRF-47-YYS9ME6KM87SDR2ZND1",0,0,1,0,0,0,0,0
"tRF-47-YZS3XBUOL47Z8L8NRSP",0,0,1,0,0,0,0,0
"tRF-47-Z3R918VBY9P9KHM2OR4",0,0,0,0,0,1,1,0
"tRF-47-Z3R918VBY9PYKHM26R4",2,0,0,0,1,0,0,0
"tRF-47-ZOIPD7VIZKXXI363U01",0,0,0,0,0,2,1,0
"tRF-48-00BY4D84KRIMUF04QZD5",0,4,1,3,3,6,3,1
"tRF-48-0BP12IU5YKFN8DYDZDDM",0,0,1,0,2,1,0,0
"tRF-48-0D58ZZJQJYSWRYVMMVDS",0,1,5,1,1,2,4,2
"tRF-48-0FDFKON5EX62Z6EXEYV",0,0,1,0,0,0,0,0
"tRF-48-0JVRI8WX6R2BIZRVB9DF",0,0,0,0,0,0,0,1
"tRF-48-1YBL2HI3Z9HMI8W47WZ",1,0,1,0,0,0,0,1
"tRF-48-1ZBNFENPNYRVU4727OX",0,0,0,1,0,0,0,0
"tRF-48-202RBZ0IV25Z2IUIX1DW",0,1,0,0,1,0,0,0
"tRF-48-22EVUIJVK697BOJ8N902",0,1,0,5,2,0,0,4
"tRF-48-2HI3Z9HMI8W47W1R7HX",0,0,0,0,1,0,1,1
"tRF-48-2OF5KDYFNP5EYONONUDK",0,0,0,0,0,1,0,1
"tRF-48-2RBZ0IV25Z2IUIX1Q7DR",0,1,0,0,0,1,0,0
"tRF-48-2YU04DYJIO3ZU3U0IODS",1,3,1,0,0,1,1,0
"tRF-48-3JVIJMRPFQRDWXHR13DN",0,0,1,0,0,0,0,0
"tRF-48-3R8BPE0IOB9ZFH690MV",0,0,0,0,0,0,0,1
"tRF-48-4BUJVS6RH13BDW9NH1DQ",0,0,0,0,0,0,1,0
"tRF-48-4OFOU5XBINVDRI2Q2RDI",0,0,0,0,0,1,1,0
"tRF-48-54DFZ2NLD7B2JK7PP90Q",0,0,0,0,0,0,0,1
"tRF-48-58ZZJQJYSWRYVMMV5B01",0,0,0,0,0,1,1,0
"tRF-48-5BF900BY4D84KRIMUFU",1,1,1,0,0,0,0,1
"tRF-48-5OD0YIZEF3BLHKFZB1DJ",0,0,0,0,0,1,0,0
"tRF-48-69JP4P9NFJE8WYUDJK0D",0,0,1,0,0,1,0,1
"tRF-48-69JP4PRNFJE8WYUDJK0D",0,0,0,0,0,0,0,1
"tRF-48-6RJ89O9NF5W8EZOMJHDD",0,1,0,0,0,0,0,0
"tRF-48-73V2Y8L981PV6RRNLNDJ",1,0,0,0,0,0,0,0
"tRF-48-779PZBHFEERZYQHQ9M00",179,24,153,47,19,33,23,21
"tRF-48-79MP9P9MH57S3O2VO00D",0,0,0,1,0,0,0,0
"tRF-48-79MP9P9NH57S362VO00D",1,1,2,1,0,0,0,0
"tRF-48-79MP9PMNH5IS362VO00D",6,3,8,1,0,1,1,1
"tRF-48-7BPN6ISBWOFFR3VJ4Z0Q",0,0,0,1,0,0,0,0
"tRF-48-7O58J0K8UMPLBIUBNXDH",5,0,1,1,0,0,1,1
"tRF-48-7P596VW631QJ3KYUYRDZ",0,0,1,0,0,0,0,0
"tRF-48-7UD5BU9NZ6V6Z3M8ZL0D",1,0,1,0,0,0,0,0
"tRF-48-7UYK7IVI7O409Z7KZO0D",0,0,1,0,0,0,0,0
"tRF-48-7X9PN547202L2YBE7XDR",4,0,3,1,3,5,0,2
"tRF-48-7XDXOMYJZ87ID890YBDR",0,0,0,0,0,1,0,0
"tRF-48-86J8WPMN1E8Y7Z2R1HDV",0,1,0,0,0,0,0,1
"tRF-48-86V8WPMN1E8Y7Z2R14DV",1,0,0,0,0,0,0,0
"tRF-48-897PVP941QKS3W2VR0V",1,0,0,1,1,0,0,0
"tRF-48-8BPE0IOB9ZFH690M0RDB",0,0,0,0,0,0,0,2
"tRF-48-8Q9MYKK6BEZ8XO46DOS",0,0,0,0,0,1,0,0
"tRF-48-8URUZ9HNONPBYUF0JI02",0,0,0,0,0,0,1,1
"tRF-48-9KZJZB0PNYRKYUY78Z0Q",0,0,0,0,1,0,0,0
"tRF-48-9NZ6V6Z3M8ZLSSXUOLD2",0,0,0,0,0,2,0,0
"tRF-48-9PZBHFEERZYQHQ9M730N",0,0,0,0,1,0,1,0
"tRF-48-B5BJ06EX2Z10I9BZBZDR",0,0,0,0,0,1,0,1
"tRF-48-BDHPIWOMXF026ZEDKZDE",0,1,0,0,0,0,0,2
"tRF-48-BF82Z4D7OOJ0QXL13X0Q",0,0,0,0,1,0,0,0
"tRF-48-BL2HI3Z9HMI8W47W1R00",4,2,3,2,1,2,0,0
"tRF-48-BU9NZ6V6Z3M8ZLSSXUD6",0,0,0,2,0,2,0,1
"tRF-48-D5BU9NZ6V6Z3M8ZLSS0M",2,3,2,2,0,4,0,5
"tRF-48-D7VIZKXXI363U0EZY90L",0,0,0,0,1,0,0,0
"tRF-48-DBNIB9I1KQSX0DIJZ7D1",0,4,2,2,3,3,2,1
"tRF-48-DFHFNBDWY2MJ8F81KLR",0,1,1,0,0,0,0,0
"tRF-48-DFZ2NLD7B2JK7PP9ZZV",0,0,0,0,1,0,0,0
