"","X.miRNA","precursor","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"1697","hsa-miR-500b-5p","hsa-mir-500b",0.47,0,0,0,0,0.6,0,2.99
"1698","hsa-miR-500b-3p","hsa-mir-500b",0,0,0,0,0,1.2,1,1.49
"1699","hsa-miR-501-5p","hsa-mir-501",4.68,4.69,3.21,20.91,7.85,13.83,40.1,32.12
"1700","hsa-miR-501-3p","hsa-mir-501",25.26,29.09,20.84,33.45,32.06,27.67,109.27,91.86
"1701","hsa-miR-5010-5p","hsa-mir-5010",0.47,0,0.53,5.58,1.31,1.2,1,0
"1702","hsa-miR-5010-3p","hsa-mir-5010",12.63,20.64,11.22,11.15,23.55,19.85,30.07,32.86
"1703","hsa-miR-5011-5p","hsa-mir-5011",0,0,0,0,0,0,1,0
"1704","hsa-miR-5011-3p","hsa-mir-5011",0,0,0,0,0,0,1,0
"1705","hsa-miR-502-5p","hsa-mir-502",0.47,0,0,0,0.65,0.6,1,3.73
"1706","hsa-miR-502-3p","hsa-mir-502",13.56,18.77,8.55,9.76,13.09,15.64,51.13,44.06
"1707","hsa-miR-503-5p","hsa-mir-503",8.42,9.38,10.69,9.76,17.01,17.44,23.06,17.92
"1708","hsa-miR-503-3p","hsa-mir-503",0,0,0,0,0,0,0,0
"1709","hsa-miR-504-5p","hsa-mir-504",738.04,856.72,639.12,918.54,2463.27,2686.53,2461.03,2388.47
"1710","hsa-miR-504-3p","hsa-mir-504",0.47,0,0.53,0,0,0,1,1.49
"1711","hsa-miR-5047","hsa-mir-5047",0,0,0,0,0,0,0,0
"1712","hsa-miR-505-5p","hsa-mir-505",47.24,112.6,48.09,137.99,173.38,136.52,106.26,130.7
"1713","hsa-miR-505-3p","hsa-mir-505",379.78,749.75,456.36,751.28,1097.84,795.67,820.01,899.22
"1714","hsa-miR-506-5p","hsa-mir-506",0,0,0,0,0,0,0,0
"1715","hsa-miR-506-3p","hsa-mir-506",16.37,10.32,14.96,4.18,1.31,3.61,2,0
"1716","hsa-miR-507","hsa-mir-507",0,0,0,0,0,0,0,0
"1717","hsa-miR-508-5p","hsa-mir-508",0.47,0,0,1.39,0,2.41,1,0.75
"1718","hsa-miR-508-3p","hsa-mir-508",15.9,4.69,14.43,4.18,3.27,3.61,3.01,2.24
"1719","hsa-miR-5087","hsa-mir-5087",0,0,0,0,0,0,0,0
"1720","hsa-miR-5088-5p","hsa-mir-5088",0,2.82,0,1.39,0,0.6,0,0
"1721","hsa-miR-5088-3p","hsa-mir-5088",0,0.94,0,0,0,0,0,0
"1722","hsa-miR-5089-5p","hsa-mir-5089",0,0,0,0,0,0,0,0
"1723","hsa-miR-5089-3p","hsa-mir-5089",0,0,0,0,0,0,0,0
"1724","hsa-miR-509-5p","hsa-mir-509-1",3.27,0.94,4.28,2.79,0,0,1,0
"1725","hsa-miR-509-3p","hsa-mir-509-1",7.95,5.63,10.15,6.97,1.96,2.41,0,0
"1726","hsa-miR-509-5p","hsa-mir-509-2",3.27,0.94,4.28,2.79,0,0,1,0
"1727","hsa-miR-509-3p","hsa-mir-509-2",7.95,5.63,10.15,6.97,1.96,2.41,0,0
"1728","hsa-miR-509-3p","hsa-mir-509-3",7.95,5.63,10.15,6.97,1.96,2.41,0,0
"1729","hsa-miR-509-3-5p","hsa-mir-509-3",60.33,27.21,60.92,19.51,8.51,12.63,5.01,6.72
"1730","hsa-miR-5090","hsa-mir-5090",0,0.94,0,0,0,0,0,0
"1731","hsa-miR-5091","hsa-mir-5091",0,0,0.53,0,0,0,0,0
"1732","hsa-miR-5092","hsa-mir-5092",0,0,0,0,0,0,0,0
"1733","hsa-miR-5093","hsa-mir-5093",0,0,0,0,0,0,0,0
"1734","hsa-miR-5094","hsa-mir-5094",0,0.94,0,0,0,0,0,0
"1735","hsa-miR-510-5p","hsa-mir-510",0,0,0,0,0,0,0,0
"1736","hsa-miR-510-3p","hsa-mir-510",0,0,0,0,0,0,0,0
"1737","hsa-miR-5100","hsa-mir-5100",0.47,0,1.6,0,1.96,0.6,2,2.24
"1738","hsa-miR-511-5p","hsa-mir-511",0.94,0,0.53,0,1.31,0.6,0,1.49
"1739","hsa-miR-511-3p","hsa-mir-511",0,0,0,0,0,0,0,0
"1740","hsa-miR-512-5p","hsa-mir-512-1",0,0,0,0,0,0,0,0
"1741","hsa-miR-512-3p","hsa-mir-512-1",0,0,1.6,0,0,0.6,0,0
"1742","hsa-miR-512-5p","hsa-mir-512-2",0,0,0,0,0,0,0,0
"1743","hsa-miR-512-3p","hsa-mir-512-2",0,0,1.6,0,0,0.6,0,0
"1744","hsa-miR-513a-5p","hsa-mir-513a-1",0.94,0.94,1.6,0,0.65,0,0,0
"1745","hsa-miR-513a-3p","hsa-mir-513a-1",0,0.94,0.53,0,0,0,0,0
"1746","hsa-miR-513a-5p","hsa-mir-513a-2",0.94,0.94,1.6,0,0.65,0,0,0
"1747","hsa-miR-513a-3p","hsa-mir-513a-2",0,0.94,0.53,0,0,0,0,0
"1748","hsa-miR-513b-5p","hsa-mir-513b",0.94,0,0,0,0,0,0,0
"1749","hsa-miR-513b-3p","hsa-mir-513b",0,0,0,0,0,0,0,0
"1750","hsa-miR-513c-5p","hsa-mir-513c",0.94,0,2.14,0,0,0,0,0.75
"1751","hsa-miR-513c-3p","hsa-mir-513c",0,0.94,0,0,0,0,0,0
"1752","hsa-miR-514a-5p","hsa-mir-514a-1",0,0,0.53,0,0,0,0,0
"1753","hsa-miR-514a-3p","hsa-mir-514a-1",116.46,34.72,91.38,19.51,11.78,13.83,13.03,8.22
"1754","hsa-miR-514a-5p","hsa-mir-514a-2",0,0,0.53,0,0,0,0,0
"1755","hsa-miR-514a-3p","hsa-mir-514a-2",116.46,34.72,91.38,19.51,11.78,13.83,13.03,8.22
"1756","hsa-miR-514a-5p","hsa-mir-514a-3",0,0,0.53,0,0,0,0,0
"1757","hsa-miR-514a-3p","hsa-mir-514a-3",116.46,34.72,91.38,19.51,11.78,13.83,13.03,8.22
"1758","hsa-miR-514b-5p","hsa-mir-514b",0,0,0,0,0,0,0,0
"1759","hsa-miR-514b-3p","hsa-mir-514b",0,0,0,0,0,0,0,0
"1760","hsa-miR-515-5p","hsa-mir-515-1",0,0,0,0,0,0,0,0
"1761","hsa-miR-515-3p","hsa-mir-515-1",0,0,0,0,0,0,0,0
"1762","hsa-miR-515-5p","hsa-mir-515-2",0,0,0,0,0,0,0,0
"1763","hsa-miR-515-3p","hsa-mir-515-2",0,0,0,0,0,0,0,0
"1764","hsa-miR-516a-5p","hsa-mir-516a-1",0,0,1.07,1.39,0,0,0,0
"1765","hsa-miR-516a-3p","hsa-mir-516a-1",0,0,0,0,0,0,0,0
"1766","hsa-miR-516a-5p","hsa-mir-516a-2",0,0,1.07,1.39,0,0,0,0
"1767","hsa-miR-516a-3p","hsa-mir-516a-2",0,0,0,0,0,0,0,0
"1768","hsa-miR-516b-5p","hsa-mir-516b-1",1.4,0,0,1.39,0.65,0,0,0
"1769","hsa-miR-516b-3p","hsa-mir-516b-1",0,0,0,0,0,0,0,0
"1770","hsa-miR-516b-5p","hsa-mir-516b-2",0.94,0,0,1.39,1.31,0.6,0,0
"1771","hsa-miR-516b-3p","hsa-mir-516b-2",0,0,0,0,0,0,0,0
"1772","hsa-miR-517-5p","hsa-mir-517a",0,0,0,0,0,0,0,0
"1773","hsa-miR-517a-3p","hsa-mir-517a",0.47,0,0,1.39,0,1.2,0,0
"1774","hsa-miR-517-5p","hsa-mir-517b",0,0,0,0,0,0,0,0
"1775","hsa-miR-517b-3p","hsa-mir-517b",0.47,0,0,1.39,0,1.2,0,0
"1776","hsa-miR-517-5p","hsa-mir-517c",0,0,0,0,0,0,0,0
"1777","hsa-miR-517c-3p","hsa-mir-517c",0,0,0,0,0,0,0,0
"1778","hsa-miR-5186","hsa-mir-5186",0,0,0,0,0,0,0,0
"1779","hsa-miR-5187-5p","hsa-mir-5187",0,2.82,1.07,2.79,1.96,0.6,1,1.49
"1780","hsa-miR-5187-3p","hsa-mir-5187",0,0,0,0,0,0,0,0
"1781","hsa-miR-5188","hsa-mir-5188",0,0,0,0,0,0,1,0.75
"1782","hsa-miR-5189-5p","hsa-mir-5189",0,0,0,0,0,0,0,0
"1783","hsa-miR-5189-3p","hsa-mir-5189",0,0,0,2.79,0.65,0,0,0
"1784","hsa-miR-518a-5p","hsa-mir-518a-1",0,0,0,0,0,0,0,0
"1785","hsa-miR-518a-3p","hsa-mir-518a-1",0,0,0,0,0,0,0,0
"1786","hsa-miR-518a-5p","hsa-mir-518a-2",0,0,0,0,0,0,0,0
"1787","hsa-miR-518a-3p","hsa-mir-518a-2",0,0,0,0,0,0,0,0
"1788","hsa-miR-518b","hsa-mir-518b",0,0,0.53,0,0,0,0,0
"1789","hsa-miR-518c-5p","hsa-mir-518c",0,0,0,0,0,0,0,0
"1790","hsa-miR-518c-3p","hsa-mir-518c",0,0,0,0,0,0,0,0
"1791","hsa-miR-518d-5p","hsa-mir-518d",0,0,0,0,0,0,0,0
"1792","hsa-miR-518d-3p","hsa-mir-518d",0,0,0,0,0,0,0,0
"1793","hsa-miR-518e-5p","hsa-mir-518e",0,0,0,0,0,0.6,0,0
"1794","hsa-miR-518e-3p","hsa-mir-518e",0,0,0,0,0,0,0,0
"1795","hsa-miR-518f-5p","hsa-mir-518f",0,0,0,0,0,0,0,0
"1796","hsa-miR-518f-3p","hsa-mir-518f",0,0,0,0,0,0,0,0
"1797","hsa-miR-5190","hsa-mir-5190",0,0,0,0,0,0,0,0
"1798","hsa-miR-5191","hsa-mir-5191",0,0,0,0,0,0,0,0
"1799","hsa-miR-5192","hsa-mir-5192",0,0,0,0,0,0,0,0
"1800","hsa-miR-5193","hsa-mir-5193",0,0,0,0,0,0,0,0
"1801","hsa-miR-5194","hsa-mir-5194",0,0,0,0,0,0,0,0
"1802","hsa-miR-5195-5p","hsa-mir-5195",0,0,0,0,0,0,0,0
"1803","hsa-miR-5195-3p","hsa-mir-5195",0,0,0,0,0,0,0,0
"1804","hsa-miR-5196-5p","hsa-mir-5196",0,0,0,0,0,0,0,0
"1805","hsa-miR-5196-3p","hsa-mir-5196",0,0,0,0,0,0,0,0
"1806","hsa-miR-5197-5p","hsa-mir-5197",0,0,0,0,0,0,0,0
"1807","hsa-miR-5197-3p","hsa-mir-5197",0,0,0,0,0,0,0,0
"1808","hsa-miR-519a-5p","hsa-mir-519a-1",0,0,0,0,0,0.6,0,0
"1809","hsa-miR-519a-3p","hsa-mir-519a-1",0,0,0,0,0,0,0,0
"1810","hsa-miR-519a-3p","hsa-mir-519a-2",0,0,0,0,0,0,0,0
"1811","hsa-miR-519a-2-5p","hsa-mir-519a-2",0,0,0,0,0,0,0,0
"1812","hsa-miR-519b-5p","hsa-mir-519b",0,0,0,0,0,0.6,0,0
"1813","hsa-miR-519b-3p","hsa-mir-519b",0,0,0,0,0,0,0,0
"1814","hsa-miR-519c-5p","hsa-mir-519c",0,0,0,0,0,0.6,0,0
"1815","hsa-miR-519c-3p","hsa-mir-519c",0,0,0,0,0,0,0,0
"1816","hsa-miR-519d-5p","hsa-mir-519d",0,0,0,0,0,0,0,0
"1817","hsa-miR-519d-3p","hsa-mir-519d",0,0,0,0,0,0,0,0
"1818","hsa-miR-519e-5p","hsa-mir-519e",0,0,0,0,0,0,0,0
"1819","hsa-miR-519e-3p","hsa-mir-519e",0,0,0,0,0,0,0,0
"1820","hsa-miR-520a-5p","hsa-mir-520a",0,0,0,0,0,0,0,0
"1821","hsa-miR-520a-3p","hsa-mir-520a",0,0,0,0,0,0,0,0
"1822","hsa-miR-520b-5p","hsa-mir-520b",0,0,0,0,0,0,0,0
"1823","hsa-miR-520b-3p","hsa-mir-520b",0,0,0,0,0,0,0,0
"1824","hsa-miR-520c-5p","hsa-mir-520c",0,0,0,0,0,0,0,0
"1825","hsa-miR-520c-3p","hsa-mir-520c",0,0,0,0,0,0,0,0
"1826","hsa-miR-520d-5p","hsa-mir-520d",0,0,0,0,0,0,0,0
"1827","hsa-miR-520d-3p","hsa-mir-520d",0,0,0,0,0,0,0,0
"1828","hsa-miR-520e-5p","hsa-mir-520e",0,0,0,0,0,0,0,0
"1829","hsa-miR-520e-3p","hsa-mir-520e",0,0,0,0,0,0,0,0
"1830","hsa-miR-520f-5p","hsa-mir-520f",0,0,0,0,0,0,0,0
"1831","hsa-miR-520f-3p","hsa-mir-520f",0.47,0,0,0,0,0,0,0
"1832","hsa-miR-520g-5p","hsa-mir-520g",0,0,0,0,0,0,0,0
"1833","hsa-miR-520g-3p","hsa-mir-520g",0,0,0,0,0,0,0,0
"1834","hsa-miR-520h","hsa-mir-520h",0,0,0,0,0,0,0,0
"1835","hsa-miR-521","hsa-mir-521-1",0,0,0,0,0,0,0,0
"1836","hsa-miR-521","hsa-mir-521-2",0,0,0,0,0,0,0,0
"1837","hsa-miR-522-5p","hsa-mir-522",0,0,0,0,0,0.6,0,0
"1838","hsa-miR-522-3p","hsa-mir-522",0.47,0.94,0.53,0,0,0.6,1,2.24
"1839","hsa-miR-523-5p","hsa-mir-523",0,0,0,0,0,0.6,0,0
"1840","hsa-miR-523-3p","hsa-mir-523",0,0,0,0,0,0,0,0
"1841","hsa-miR-524-5p","hsa-mir-524",0,0.94,0,0,0,0.6,0,0
"1842","hsa-miR-524-3p","hsa-mir-524",0,0,0,0,0,0,0,0
"1843","hsa-miR-525-5p","hsa-mir-525",0,0,0,0,0,0,0,0
"1844","hsa-miR-525-3p","hsa-mir-525",0,0,0,0,0,0,0,0
"1845","hsa-miR-526a-5p","hsa-mir-526a-1",0,0,0,0,0,0,0,0
"1846","hsa-miR-526a-3p","hsa-mir-526a-1",0,0,0,0,0,0,0,0
"1847","hsa-miR-526a-5p","hsa-mir-526a-2",0,0,0,0,0,0,0,0
"1848","hsa-miR-526b-5p","hsa-mir-526b",0,0,0,0,0,0,0,0.75
"1849","hsa-miR-526b-3p","hsa-mir-526b",0,0,0,0,0,0,0,0
"1850","hsa-miR-527","hsa-mir-527",0,0,0,0,0,0,0,0
"1851","hsa-miR-532-5p","hsa-mir-532",246.48,282.45,202.53,260.65,297.69,283.27,903.21,854.41
"1852","hsa-miR-532-3p","hsa-mir-532",1.87,4.69,5.34,2.79,6.54,8.42,16.04,17.18
"1853","hsa-miR-539-5p","hsa-mir-539",2.34,0.94,2.14,4.18,0.65,1.8,1,0
"1854","hsa-miR-539-3p","hsa-mir-539",1.87,0,1.6,0,0.65,0,0,0
"1855","hsa-miR-541-5p","hsa-mir-541",0.47,0,0,0,0,0,0,0
"1856","hsa-miR-541-3p","hsa-mir-541",0.94,0,0,0,0,0.6,0,0
"1857","hsa-miR-542-5p","hsa-mir-542",0,0,0.53,0,0,0,0,0
"1858","hsa-miR-542-3p","hsa-mir-542",1.4,5.63,4.28,2.79,4.58,2.41,5.01,3.73
"1859","hsa-miR-543","hsa-mir-543",89.33,33.78,50.77,51.57,47.76,59.54,16.04,14.19
"1860","hsa-miR-544a","hsa-mir-544a",0,0,0,0,0,0,0,0
"1861","hsa-miR-544b","hsa-mir-544b",0,0,0,0,5.23,3.61,9.02,3.73
"1862","hsa-miR-545-5p","hsa-mir-545",0,0,0,0,0,0.6,0,0
"1863","hsa-miR-545-3p","hsa-mir-545",0,0.94,0,0,1.31,0.6,0,0.75
"1864","hsa-miR-548a-3p","hsa-mir-548a-1",0,3.75,1.07,0,1.96,1.2,0,2.99
"1865","hsa-miR-548a-3p","hsa-mir-548a-2",0,3.75,1.07,0,1.96,1.2,0,2.99
"1866","hsa-miR-548a-3p","hsa-mir-548a-3",0,3.75,1.07,0,1.96,1.2,0,2.99
"1867","hsa-miR-548a-5p","hsa-mir-548a-3",0,0,0,0,0,0,0,0
"1868","hsa-miR-548aa","hsa-mir-548aa-1",0.94,0.94,1.6,2.79,1.31,0.6,1,0
"1869","hsa-miR-548aa","hsa-mir-548aa-2",0.94,0.94,1.6,2.79,1.31,0.6,1,0
"1870","hsa-miR-548ab","hsa-mir-548ab",5.14,2.82,5.34,4.18,3.93,2.41,5.01,2.24
"1871","hsa-miR-548ac","hsa-mir-548ac",0,0,0,0,0,0,0,0
"1872","hsa-miR-548ad-5p","hsa-mir-548ad",0.94,0.94,2.14,2.79,1.31,0,0,0.75
"1873","hsa-miR-548ad-3p","hsa-mir-548ad",0,0,0,0,0,0,0,0
"1874","hsa-miR-548ae-3p","hsa-mir-548ae-1",0,0,0,0,0,0,0,0
"1875","hsa-miR-548ae-3p","hsa-mir-548ae-2",0,0,0,0,0,0,0,0
"1876","hsa-miR-548ae-5p","hsa-mir-548ae-2",1.4,3.75,3.21,2.79,1.31,0,0,0.75
"1877","hsa-miR-548ag","hsa-mir-548ag-1",0,0,0,0,0.65,0,0,0
"1878","hsa-miR-548ag","hsa-mir-548ag-2",0,0,0,0,0.65,0,0,1.49
"1879","hsa-miR-548ah-5p","hsa-mir-548ah",0,0,0,0,0,1.8,2,0
"1880","hsa-miR-548ah-3p","hsa-mir-548ah",6.55,1.88,4.28,0,1.96,13.23,1,2.99
"1881","hsa-miR-548ai","hsa-mir-548ai",0,0,0,0,0,0,0,0
"1882","hsa-miR-548aj-3p","hsa-mir-548aj-1",0,0,0.53,0,0,0,0,0
"1883","hsa-miR-548aj-3p","hsa-mir-548aj-2",0,0,0.53,0,0,0,0,0
"1884","hsa-miR-548aj-5p","hsa-mir-548aj-2",0,0.94,0,0,0,0,0,0
"1885","hsa-miR-548ak","hsa-mir-548ak",0,0.94,0,0,0,0,0,0
"1886","hsa-miR-548al","hsa-mir-548al",0,0,0,0,0.65,0,1,0
"1887","hsa-miR-548am-5p","hsa-mir-548am",0,0,0,0,0,0,0,0
"1888","hsa-miR-548am-3p","hsa-mir-548am",1.87,0,0,1.39,0.65,4.21,1,0.75
"1889","hsa-miR-548an","hsa-mir-548an",0,0,0,0,0,0,0,0
"1890","hsa-miR-548ao-5p","hsa-mir-548ao",0,0,0,0,0,0,0,0
"1891","hsa-miR-548ao-3p","hsa-mir-548ao",0.94,0,0.53,0,0.65,0.6,0,0.75
"1892","hsa-miR-548ap-5p","hsa-mir-548ap",0,0.94,0.53,2.79,0.65,0,0,0
"1893","hsa-miR-548ap-3p","hsa-mir-548ap",0,0,0,0,0,0,0,0
"1894","hsa-miR-548aq-5p","hsa-mir-548aq",0,0,0,0,0,0,0,0
"1895","hsa-miR-548aq-3p","hsa-mir-548aq",0.47,0.94,0.53,0,0,0.6,0,0
"1896","hsa-miR-548ar-5p","hsa-mir-548ar",0,0,0,0,0,0,0,0
"1897","hsa-miR-548ar-3p","hsa-mir-548ar",0.94,0.94,0.53,0,0,1.2,1,0.75
"1898","hsa-miR-548as-5p","hsa-mir-548as",0,0,0,0,0,0,0,0
"1899","hsa-miR-548as-3p","hsa-mir-548as",0,0,0,0,0,0.6,0,0
"1900","hsa-miR-548at-5p","hsa-mir-548at",0.94,0,0,0,0,0,0,0
"1901","hsa-miR-548at-3p","hsa-mir-548at",0,0,0,0,0,0,0,0
"1902","hsa-miR-548au-5p","hsa-mir-548au",0,0,0,1.39,0,0,0,0
"1903","hsa-miR-548au-3p","hsa-mir-548au",0,0,0,0,0,0,0,0
"1904","hsa-miR-548av-5p","hsa-mir-548av",0,0.94,0,0,0,0,0,0
"1905","hsa-miR-548av-3p","hsa-mir-548av",0,0,1.07,0,0,1.8,2,0.75
"1906","hsa-miR-548aw","hsa-mir-548aw",0,0,0,0,0,0,0,0
"1907","hsa-miR-548ax","hsa-mir-548ax",0,0,0,0,0,0,0,0
"1908","hsa-miR-548ay-5p","hsa-mir-548ay",1.4,2.82,3.74,2.79,2.62,1.8,2,2.24
"1909","hsa-miR-548ay-3p","hsa-mir-548ay",2.81,3.75,2.67,1.39,2.62,2.41,2,2.24
"1910","hsa-miR-548az-5p","hsa-mir-548az",0.47,0.94,0.53,0,0.65,0,0,0
"1911","hsa-miR-548az-3p","hsa-mir-548az",0,0,0,0,0,0,0,0
"1912","hsa-miR-548b-5p","hsa-mir-548b",2.34,3.75,4.28,2.79,3.27,1.2,2,4.48
"1913","hsa-miR-548b-3p","hsa-mir-548b",0,0.94,0.53,0,0.65,0,1,0
"1914","hsa-miR-548ba","hsa-mir-548ba",1.4,0,1.07,0,0,1.2,0,0.75
"1915","hsa-miR-548bb-5p","hsa-mir-548bb",0,0,0,0,0,0,0,0
"1916","hsa-miR-548bb-3p","hsa-mir-548bb",0,0,0,0,0,0,0,0
"1917","hsa-miR-548bc","hsa-mir-548bc",0.94,4.69,1.07,0,3.27,3.01,2,1.49
"1918","hsa-miR-548c-5p","hsa-mir-548c",0,0,0,0,0,0,0,0
"1919","hsa-miR-548c-3p","hsa-mir-548c",0,0,0,0,0,0,0,0
"1920","hsa-miR-548d-5p","hsa-mir-548d-1",1.4,3.75,3.74,2.79,3.27,0.6,1,1.49
"1921","hsa-miR-548d-3p","hsa-mir-548d-1",0,0,0,0,0,0,0,0
"1922","hsa-miR-548d-5p","hsa-mir-548d-2",1.4,3.75,3.74,2.79,3.27,0.6,1,1.49
"1923","hsa-miR-548d-3p","hsa-mir-548d-2",0,0,0,0,0,0,0,0
"1924","hsa-miR-548e-5p","hsa-mir-548e",0,0,0,0,0,0,0,0
"1925","hsa-miR-548e-3p","hsa-mir-548e",6.55,4.69,6.41,6.97,5.89,1.8,5.01,6.72
"1926","hsa-miR-548f-5p","hsa-mir-548f-1",0,0,0,0,0,0,0,0
"1927","hsa-miR-548f-3p","hsa-mir-548f-1",0,0,0,0,0,0,0,0
"1928","hsa-miR-548f-3p","hsa-mir-548f-2",0.47,0,1.6,0,0,0,1,0.75
"1929","hsa-miR-548f-3p","hsa-mir-548f-3",0.47,0,1.6,0,0,0,1,0.75
"1930","hsa-miR-548f-3p","hsa-mir-548f-4",0,0,0,0,0,0,0,0
"1931","hsa-miR-548f-3p","hsa-mir-548f-5",0,0,0,0,0,0.6,0,0
"1932","hsa-miR-548g-5p","hsa-mir-548g",0.47,0.94,0,0,0,0,0,0
"1933","hsa-miR-548g-3p","hsa-mir-548g",0,0,0,0,0,0,0,0
"1934","hsa-miR-548h-5p","hsa-mir-548h-1",1.87,2.82,3.21,5.58,1.96,2.41,3.01,2.24
"1935","hsa-miR-548h-5p","hsa-mir-548h-2",1.87,2.82,3.21,5.58,1.96,2.41,3.01,2.24
"1936","hsa-miR-548h-5p","hsa-mir-548h-3",1.87,2.82,3.21,5.58,1.96,2.41,3.01,2.24
"1937","hsa-miR-548h-5p","hsa-mir-548h-4",1.87,2.82,3.21,5.58,1.96,2.41,3.01,2.24
"1938","hsa-miR-548h-3p","hsa-mir-548h-4",0,0,0,0,0.65,0.6,0,0
"1939","hsa-miR-548h-5p","hsa-mir-548h-5",1.87,2.82,3.21,5.58,1.96,2.41,3.01,2.24
"1940","hsa-miR-548i","hsa-mir-548i-1",0.47,0.94,0,0,0,0,1,0
"1941","hsa-miR-548i","hsa-mir-548i-2",0.47,0.94,0,0,0,0,1,0
"1942","hsa-miR-548i","hsa-mir-548i-3",0.47,0.94,0,0,0,0,1,0
"1943","hsa-miR-548i","hsa-mir-548i-4",0.47,0.94,0,0,0,0,1,0
"1944","hsa-miR-548j-5p","hsa-mir-548j",0.94,0.94,3.74,6.97,3.27,3.01,3.01,0.75
"1945","hsa-miR-548j-3p","hsa-mir-548j",0.47,0,0,0,1.96,0,0,0
"1946","hsa-miR-548k","hsa-mir-548k",7.48,10.32,6.95,6.97,11.12,3.61,6.01,9.71
"1947","hsa-miR-548l","hsa-mir-548l",1.4,1.88,0.53,1.39,1.31,0.6,0,1.49
"1948","hsa-miR-548m","hsa-mir-548m",0,0,0,0,0,0,0,0
"1949","hsa-miR-548n","hsa-mir-548n",0.47,0,0.53,0,0,0,2,0
"1950","hsa-miR-548o-3p","hsa-mir-548o",17.77,22.52,11.22,16.73,14.39,15.04,38.09,25.39
"1951","hsa-miR-548o-3p","hsa-mir-548o-2",17.77,22.52,11.22,16.73,14.39,15.04,38.09,25.39
"1952","hsa-miR-548o-5p","hsa-mir-548o-2",0,0,0,0,0,0,0,0
"1953","hsa-miR-548p","hsa-mir-548p",6.55,1.88,4.28,0,1.96,13.23,1,2.99
"1954","hsa-miR-548q","hsa-mir-548q",2.34,0.94,2.14,0,1.31,0.6,0,0
"1955","hsa-miR-548s","hsa-mir-548s",0,0.94,0.53,0,1.96,1.2,2,1.49
"1956","hsa-miR-548t-5p","hsa-mir-548t",0,0,0.53,0,0,0.6,0,0
"1957","hsa-miR-548t-3p","hsa-mir-548t",0.94,0.94,1.6,2.79,1.31,0.6,1,0
"1958","hsa-miR-548u","hsa-mir-548u",0.47,0,0.53,1.39,0,0,0,2.24
"1959","hsa-miR-548v","hsa-mir-548v",0,0,1.6,0,0.65,0,0,0
"1960","hsa-miR-548w","hsa-mir-548w",4.21,1.88,1.6,1.39,6.54,1.8,4.01,2.99
"1961","hsa-miR-548x-5p","hsa-mir-548x",0,0.94,0,0,0,0,0,0
"1962","hsa-miR-548x-3p","hsa-mir-548x",0,0,0,0,0,0,0,0
"1963","hsa-miR-548x-3p","hsa-mir-548x-2",0,0,0,0,0,0,0,0
"1964","hsa-miR-548y","hsa-mir-548y",0,0,0,0,0,0,0,0
"1965","hsa-miR-548z","hsa-mir-548z",0,0,0,0,0.65,0.6,0,0
"1966","hsa-miR-549a-5p","hsa-mir-549a",0,0,0,0,0,0,0,0
"1967","hsa-miR-549a-3p","hsa-mir-549a",0,0,0,0,0,0,0,0
"1968","hsa-miR-550a-5p","hsa-mir-550a-1",5.14,11.26,4.81,13.94,13.74,12.03,10.02,8.22
"1969","hsa-miR-550a-3p","hsa-mir-550a-1",0.47,0.94,1.6,0,1.31,1.8,3.01,0
"1970","hsa-miR-550a-3-5p","hsa-mir-550a-1",5.14,11.26,4.81,13.94,13.74,12.03,10.02,8.22
"1971","hsa-miR-550a-5p","hsa-mir-550a-2",5.14,11.26,4.81,13.94,13.74,12.03,10.02,8.22
"1972","hsa-miR-550a-3p","hsa-mir-550a-2",0.47,0.94,1.6,0,1.31,1.8,3.01,0
"1973","hsa-miR-550a-3-5p","hsa-mir-550a-2",5.14,11.26,4.81,13.94,13.74,12.03,10.02,8.22
"1974","hsa-miR-550a-3p","hsa-mir-550a-3",0.47,0.94,1.6,0,1.31,1.8,3.01,0
"1975","hsa-miR-550a-3-5p","hsa-mir-550a-3",0.94,3.75,2.67,2.79,4.58,4.81,7.02,5.23
"1976","hsa-miR-550b-2-5p","hsa-mir-550b-1",0.47,0,0,0,0,0,1,0
"1977","hsa-miR-550b-3p","hsa-mir-550b-1",0,0,0,0,0,0,0,0
"1978","hsa-miR-550b-2-5p","hsa-mir-550b-2",0.47,0,0,0,0,0,1,0
"1979","hsa-miR-550b-3p","hsa-mir-550b-2",0,0,0,0,0,0,0,0
"1980","hsa-miR-551a","hsa-mir-551a",15.43,13.14,12.83,27.88,15.7,12.03,26.06,18.67
"1981","hsa-miR-551b-5p","hsa-mir-551b",4.68,21.58,11.76,12.54,9.81,15.04,4.01,9.71
"1982","hsa-miR-551b-3p","hsa-mir-551b",4.68,7.51,8.55,9.76,3.93,1.8,5.01,2.99
"1983","hsa-miR-552-5p","hsa-mir-552",0.47,1.88,0,1.39,0.65,0,0,0
"1984","hsa-miR-552-3p","hsa-mir-552",0.47,0,1.07,1.39,0.65,0,0,2.24
"1985","hsa-miR-553","hsa-mir-553",0,0,0,0,0,0,0,0
"1986","hsa-miR-554","hsa-mir-554",0,0,0,0,0,0,0,0
"1987","hsa-miR-555","hsa-mir-555",0,0,0,0,0,0,0,0
"1988","hsa-miR-556-5p","hsa-mir-556",2.34,5.63,2.14,5.58,1.31,5.41,10.02,5.97
