"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-45-MMWLBSDE287SBRMR71",0,0,0,0,0,0,0,3.89
"tRF-45-MQ18Y3E7QN7JLP21W3",0,5.12,0,0,0,4.46,4.57,7.79
"tRF-45-NIB9I1KQSX0DIJZ726",18.25,522.74,21.06,469.21,556.46,557.02,269.46,338.65
"tRF-45-NNBX1WZ4RZDMKNR7F6",0,5.12,0,0,4.42,0,0,0
"tRF-45-NY8B7OIQ1IBM4LV7U6",0,15.37,0,12.85,39.75,22.28,31.97,38.93
"tRF-45-NZDNB2Y0FD2F37YF7D",3.04,0,0,0,0,0,0,0
"tRF-45-O045DBNIB9I1KQSX0D",0,5.12,0,0,0,0,4.57,0
"tRF-45-OB1690PQR39IXBKJZ8",6.08,0,3.51,6.43,0,0,0,0
"tRF-45-OE0D58ZZJQJYSWRYVM",161.19,266.5,147.41,147.83,176.65,187.16,155.28,198.52
"tRF-45-OJI8EWBMU00KRX67NZ",0,5.12,3.51,0,0,4.46,4.57,0
"tRF-45-OMYJZ87ID890YBOZZ7",3.04,5.12,0,0,0,0,0,3.89
"tRF-45-ONPBYUF0JI8B3VMKNR",0,5.12,0,0,0,0,0,3.89
"tRF-45-P4R8YP9LON4VN1EH6K",6.08,0,3.51,0,4.42,0,0,0
"tRF-45-PE0IOB9ZFH690M0RHB",0,0,0,0,0,0,0,3.89
"tRF-45-PN6ISBWOFFR3VJ4ZZ5",0,0,0,12.85,8.83,0,4.57,7.79
"tRF-45-PNR8YP9LON4V4REH62",6.08,10.25,7.02,6.43,0,0,0,0
"tRF-45-PNR8YP9LON4VN1EH6K",48.66,35.87,21.06,32.14,30.91,22.28,18.27,23.36
"tRF-45-PSQP4PW3FJIKE7UMKK",0,0,14.04,0,0,13.37,0,0
"tRF-45-PY8HM2OSRNLNKSEK51",6.08,0,0,0,0,0,0,3.89
"tRF-45-Q6S8V0J8O9YEKPRS93",3.04,0,0,0,0,0,0,0
"tRF-45-Q72S3HPSR95933JKB6",3.04,0,0,0,0,0,4.57,0
"tRF-45-Q99P9P9NH57S362VO0",0,5.12,3.51,0,0,4.46,0,3.89
"tRF-45-QI45LSM1M3WE8SSP6D",6.08,5.12,7.02,0,17.67,4.46,4.57,3.89
"tRF-45-QNR8VP94FQFY392J1Y",0,0,3.51,0,0,0,0,0
"tRF-45-QQMJKLKSBE78YLKZKW",0,0,0,0,0,0,0,3.89
"tRF-45-QU7BPN6ISBWOFFR3VJ",3.04,0,0,0,4.42,0,4.57,3.89
"tRF-45-R1J5KUB4Z3V5393L41",0,0,0,0,4.42,0,4.57,0
"tRF-45-R718YKISQI45LSM1M3",0,0,0,0,0,0,0,3.89
"tRF-45-R7F8YKIR9NY5KKM1M3",0,0,3.51,0,0,0,0,0
"tRF-45-R8YP9LON4VN1EH6KK8",3.04,0,0,0,0,0,0,0
"tRF-45-R9J89O9NF5W8E7OMJH",0,0,3.51,0,0,4.46,4.57,0
"tRF-45-ROHL7X0OBQJE9UHY0D",3.04,0,3.51,6.43,0,0,0,0
"tRF-45-ROWFUBNOBZUP82R9D9",0,0,0,0,4.42,4.46,0,0
"tRF-45-RQ18XJHJX78OP3X1M3",0,5.12,0,0,0,0,0,0
"tRF-45-RWD8YJE76INB8PLML3",9.12,0,0,0,0,0,0,3.89
"tRF-45-RZYQHQ9M739P8WQ0D5",164.23,66.62,270.25,205.68,79.49,115.86,118.75,105.1
"tRF-45-S3XBUOL47Z8L8NRS9N",0,0,3.51,0,0,0,0,0
"tRF-45-SERUPIN24YDRFU8U7S",0,0,0,0,0,4.46,0,0
"tRF-45-U1BDHPIWOMXF026ZED",15.21,5.12,17.55,0,0,4.46,4.57,0
"tRF-45-U29F51MLHVHBEXBIYF",0,5.12,0,0,0,0,0,0
"tRF-45-U5XBINVDRI2Q2RJO01",0,0,0,0,0,0,0,3.89
"tRF-45-U736DFHFNBDWY2MJ8F",3.04,0,3.51,0,0,0,0,0
"tRF-45-UBNOBZUP82R9D94ZNO",0,5.12,0,0,0,0,0,0
"tRF-45-UDUL26SZSB325UB1ZZ",0,0,0,0,4.42,0,0,0
"tRF-45-UEVBWXQZR44ER81XDD",15.21,10.25,14.04,6.43,8.83,4.46,0,0
"tRF-45-UF202RBZ0IV25Z2IUI",3.04,5.12,0,6.43,4.42,0,4.57,0
"tRF-45-UI8OYDVNZDBQ8BB2S1",0,0,0,0,4.42,4.46,0,0
"tRF-45-UIVFYDNZDNB2Y0FD2F",0,10.25,0,0,0,0,0,0
"tRF-45-UNB36YIYM91YIF54RN",0,0,7.02,0,0,0,0,7.79
"tRF-45-UOL47Z8L8NRS9NS334",82.11,56.37,108.8,96.41,53,84.67,63.94,50.6
"tRF-45-V29K9UV36562IZ6N4P",0,0,7.02,0,0,0,0,0
"tRF-45-V2Y7RZ81JJ6RRNLIK8",0,0,3.51,0,0,0,0,0
"tRF-45-VBWXQZR44ER81XDDZZ",0,0,0,6.43,0,8.91,0,3.89
"tRF-45-VEX0K3XN13QXQWUID4",6.08,10.25,7.02,0,4.42,13.37,0,15.57
"tRF-45-VIZKXXI363U0EZY9X1",0,0,0,12.85,8.83,13.37,0,7.79
"tRF-45-VLV470VR3196L85DMK",3.04,0,0,0,0,0,0,0
"tRF-45-VP9NFQFY392J1Y0SR9",3.04,0,0,0,0,0,0,0
"tRF-45-VRI8WX6R2BIZRVB92E",0,0,0,0,0,0,0,3.89
"tRF-45-VS6RH13BDW9NH1NRM5",0,0,0,0,0,0,0,3.89
"tRF-45-W6UMX0SW5NLJ45EKP1",0,5.12,0,0,0,0,0,0
"tRF-45-WN1Q18X3HRL7S5QKF1",0,0,0,0,4.42,0,0,0
"tRF-45-WX6R2BIZRVB92EB0U6",0,0,0,6.43,0,0,0,0
"tRF-45-WXQZR44ER81XDDZZ4Y",0,0,0,0,8.83,0,4.57,0
"tRF-45-X0JYOYUE4BOPRN11WZ",3.04,0,7.02,6.43,4.42,0,9.13,0
"tRF-45-X3OJI8EWBMU00KRX67",0,0,7.02,6.43,4.42,4.46,0,11.68
"tRF-45-XBUOL47Z8L8NRS9NS3",9.12,0,7.02,12.85,0,8.91,0,0
"tRF-45-XN13QXQWUID4ZWRNU3",3.04,0,3.51,0,0,0,0,3.89
"tRF-45-Y2HZFZ93QO945NB2NZ",0,0,0,0,4.42,0,4.57,0
"tRF-45-Y4VIU736DFHFNBDWY2",0,0,0,0,0,4.46,0,0
"tRF-45-YJZ87ID890YBOZZ7ND",0,5.12,0,0,0,0,0,3.89
"tRF-45-YKIR9NY5KKM1M3WD8S",0,0,3.51,0,0,0,0,0
"tRF-45-YYS9245J7KYUHRE9XF",6.08,0,0,0,0,0,0,3.89
"tRF-45-YZS3XBUOL47Z8L8NRS",3.04,0,0,0,0,0,0,0
"tRF-45-Z2NLD7B2JK7PP9ZZ05",0,0,0,0,4.42,0,0,0
"tRF-45-Z3R918VBY9P9KHM2OR",0,5.12,0,0,0,4.46,0,0
"tRF-45-Z3R918VBY9PYKHM26R",0,5.12,0,0,8.83,0,4.57,0
"tRF-45-ZBHFEERZYQHQ9M739P",0,0,3.51,0,0,4.46,0,0
"tRF-45-ZBPPZEVKXZFYYDU37Y",0,0,0,0,0,0,4.57,0
"tRF-45-ZEF3BLHKFZB1KZI9U6",0,15.37,0,0,4.42,4.46,4.57,7.79
"tRF-45-ZO7OFND0B601WZ03O6",3.04,25.62,0,19.28,22.08,17.82,22.84,15.57
"tRF-45-ZX1XDEU2O1B54ZUPX1",0,15.37,0,0,0,4.46,4.57,3.89
"tRF-45-ZZJQJYSWRYVMMV5BU6",9.12,266.5,17.55,263.53,247.31,191.62,251.2,241.34
"tRF-46-00BY4D84KRIMUF04QZD",0,0,0,0,0,0,0,3.89
"tRF-46-0BP12IU5YKFN8DYDZDD",0,0,3.51,0,0,0,0,0
"tRF-46-0D58ZZJQJYSWRYVMMV0",0,0,3.51,6.43,4.42,4.46,0,0
"tRF-46-1E8Y7Z2R14PSR9O933B",3.04,0,0,6.43,0,0,0,0
"tRF-46-1E8Y7Z2R1HPSR9O9330",3.04,0,3.51,0,0,0,0,0
"tRF-46-1YBL2HI3Z9HMI8W47WB",3.04,0,0,0,0,0,0,0
"tRF-46-22EVUIJVK697BOJ8N9E",0,0,0,0,0,8.91,9.13,0
"tRF-46-2HI3Z9HMI8W47W1R7HB",0,0,0,0,0,4.46,0,0
"tRF-46-2IU5YKFN8DYDZDL9X1B",0,0,0,0,0,0,4.57,0
"tRF-46-2OF5KDYFNP5EYONONUD",0,0,0,0,0,4.46,0,0
"tRF-46-2QR7F8YKIR9NY5KKM1D",0,0,3.51,0,0,0,0,0
"tRF-46-2YU04DYJIO3ZU3U0IO0",0,0,0,0,0,0,0,7.79
"tRF-46-58ZZJQJYSWRYVMMV5BE",3.04,0,0,0,0,0,0,0
"tRF-46-5YXENDBP1IUUK7VZ0RB",0,0,0,0,4.42,0,0,0
"tRF-46-69JP4P9NFJE8WYUDJK0",0,0,3.51,0,0,4.46,0,0
"tRF-46-779PZBHFEERZYQHQ9M0",2198.84,609.87,2376.09,1369.05,468.13,730.81,666.81,576.09
"tRF-46-79MP9P9NH57S362VO00",0,0,10.53,6.43,0,0,0,0
"tRF-46-79MP9P9NH57S3O2VO00",0,0,3.51,0,0,4.46,0,0
"tRF-46-79MP9PMNH5IS362VO00",6.08,5.12,17.55,12.85,0,13.37,0,0
"tRF-46-7O58J0K8UMPLBIUBNXD",6.08,0,0,0,0,0,0,0
"tRF-46-7UD5BU9NZ6V6Z3M8ZL0",0,0,3.51,0,0,0,0,0
"tRF-46-7X9PN547202L2YBE7X0",3.04,5.12,0,0,0,0,0,0
"tRF-46-7Z8L8NRS9NS334L2H1B",0,0,0,0,4.42,0,0,0
"tRF-46-86J8WPMN1E8Y7Z2R1H0",0,0,0,0,4.42,0,0,0
"tRF-46-87R8WP9I1EWJQZ2S3H0",0,0,3.51,0,0,0,0,0
"tRF-46-87R8WP9N1EWJQ72S3H0",0,0,0,0,4.42,0,0,0
"tRF-46-BL2HI3Z9HMI8W47W1R0",0,5.12,3.51,0,4.42,8.91,4.57,7.79
"tRF-46-BU9NZ6V6Z3M8ZLSSXU0",6.08,10.25,0,6.43,4.42,0,9.13,3.89
"tRF-46-BY4D84KRIMUF04QZ45D",0,5.12,0,6.43,4.42,4.46,0,0
"tRF-46-D5BU9NZ6V6Z3M8ZLSSE",9.12,5.12,0,0,8.83,0,0,0
"tRF-46-DBNIB9I1KQSX0DIJZ7D",3.04,5.12,0,6.43,0,4.46,13.7,0
"tRF-46-DKNPNOYB7JXNXW83X4D",0,0,0,6.43,0,4.46,0,0
"tRF-46-DXOMYJZ87ID890YBOZE",3.04,0,0,0,0,4.46,0,0
"tRF-46-EERZYQHQ9M739P8WQ0B",3.04,0,0,0,0,0,0,3.89
"tRF-46-EVUIJVK697BOJ8N981B",0,0,0,0,4.42,0,0,0
"tRF-46-FBQ622EVUIJVK697BOD",0,0,0,0,0,4.46,0,0
"tRF-46-FDXXE6XRK4WO2F9IY9B",0,10.25,0,6.43,8.83,0,4.57,3.89
"tRF-46-FRROWFUBNOBZUP82R9B",0,0,0,0,0,0,4.57,0
"tRF-46-FVISQWU1O0789NLJK1D",0,0,0,6.43,0,0,0,0
"tRF-46-HFEERZYQHQ9M739P8W0",0,5.12,0,6.43,4.42,0,4.57,0
"tRF-46-I3Z9HMI8W47W1R7HFEB",0,5.12,0,0,0,0,0,0
"tRF-46-IPD7VIZKXXI363U0EZE",0,0,0,0,4.42,0,0,0
"tRF-46-J0DPZOIPD7VIZKXXI30",6.08,0,3.51,0,0,0,0,0
"tRF-46-K3XN13QXQWUID4ZWRNE",3.04,0,0,0,0,0,0,0
"tRF-46-L47Z8L8NRS9NS334L2B",3.04,0,0,0,0,0,0,0
"tRF-46-MIF91SS2P4FINOW6RM0",0,0,0,0,0,4.46,0,0
"tRF-46-O045DBNIB9I1KQSX0DB",0,25.62,0,25.71,22.08,13.37,9.13,7.79
"tRF-46-OB1690PQR39IXBKJZ80",6.08,5.12,3.51,0,4.42,0,4.57,0
"tRF-46-OE0D58ZZJQJYSWRYVMD",12.17,25.62,14.04,19.28,13.25,8.91,27.4,7.79
"tRF-46-OIQO4QPRJW4DBQ6ZW6D",0,0,0,6.43,4.42,0,4.57,0
"tRF-46-OMYJZ87ID890YBOZZ7D",0,0,0,0,0,0,0,7.79
"tRF-46-P4R8YP9LON4VN1EH6KD",0,0,0,0,0,0,0,3.89
"tRF-46-PN6ISBWOFFR3VJ4ZZ5D",3.04,0,0,0,0,0,0,3.89
"tRF-46-PNR8YP9LON4V4REH62D",0,0,0,0,4.42,4.46,4.57,0
"tRF-46-PNR8YP9LON4VN1EH6KD",15.21,0,0,0,4.42,8.91,4.57,0
"tRF-46-PSQP4PW3FJI0E7UM8K0",0,0,0,0,0,4.46,0,0
"tRF-46-PSQP4PW3FJIKE7UM8K0",0,0,0,0,4.42,0,0,0
"tRF-46-PSQP4PW3FJIKE7UMKK0",3.04,5.12,3.51,0,0,4.46,0,0
"tRF-46-Q1Q89P9L8422YRI7XUD",0,5.12,0,0,0,0,0,0
"tRF-46-Q99P9P9NH57S362VO00",0,0,0,0,13.25,0,0,0
"tRF-46-QNR8VP9NFQFY392J1YB",0,0,0,6.43,0,0,0,0
"tRF-46-QQMJKLKSBE78YLKZKWB",0,0,0,0,0,4.46,0,0
"tRF-46-R9J89O9NF5W8E7OMJHB",3.04,0,0,0,0,0,0,0
"tRF-46-RX6N38Z90668K87SERD",0,0,0,6.43,0,0,0,0
"tRF-46-RZYQHQ9M739P8WQ0D5D",0,0,0,0,4.42,0,9.13,0
"tRF-46-UJVS6RH13BDW9NH1NRD",0,0,0,6.43,0,0,0,0
"tRF-46-UOL47Z8L8NRS9NS334D",0,10.25,0,0,4.42,0,4.57,0
"tRF-46-V29K9UV36562IZ6N4P0",3.04,0,7.02,0,0,0,0,0
"tRF-46-VEX0K3XN13QXQWUID4E",6.08,0,0,6.43,0,4.46,0,0
"tRF-46-WXQZR44ER81XDDZZ4YB",0,0,3.51,0,0,0,0,3.89
"tRF-46-XBUOL47Z8L8NRS9NS3D",0,0,0,0,0,0,4.57,0
"tRF-46-Z3R918VBY9PYKHM26R0",0,5.12,0,0,0,0,0,0
"tRF-47-00BY4D84KRIMUF04QZ3",0,15.37,0,6.43,8.83,8.91,4.57,7.79
"tRF-47-04SXQ3V2Y7RZ81JJ6R4",3.04,0,0,0,0,0,0,0
"tRF-47-06EX2Z10I9BZBZOS4Y1",0,0,0,0,4.42,0,0,0
"tRF-47-0BP12IU5YKFN8DYDZDK",0,0,0,0,4.42,0,0,3.89
"tRF-47-0D58ZZJQJYSWRYVMMVL",0,5.12,0,0,0,0,9.13,0
"tRF-47-18YKISQI45LSM1M3WE5",0,0,0,0,4.42,0,0,0
"tRF-47-19ZL7UD5BU9NZ6V6Z3K",0,0,3.51,0,8.83,0,0,3.89
"tRF-47-1YBL2HI3Z9HMI8W47WH",3.04,0,14.04,0,0,0,0,0
"tRF-47-1YIPRVYJ9XEO7N987XH",0,0,0,0,0,4.46,0,0
"tRF-47-1ZBNFENPNYRVU4727OH",0,0,0,0,4.42,0,0,0
"tRF-47-22EVUIJVK697BOJ8N95",0,20.5,0,19.28,4.42,17.82,0,7.79
"tRF-47-2HI3Z9HMI8W47W1R7HH",0,0,0,0,0,0,0,3.89
"tRF-47-2YU04DYJIO3ZU3U0IOL",9.12,15.37,0,0,8.83,0,4.57,0
"tRF-47-3JVIJMRPFQ5DWXH913K",3.04,0,17.55,6.43,0,4.46,9.13,0
"tRF-47-3JVIJMRPFQRDWXH913K",0,0,0,0,0,4.46,0,0
"tRF-47-3JVIJMRPFQRDWXHR13K",12.17,5.12,17.55,6.43,17.67,4.46,0,0
"tRF-47-5BF900BY4D84KRIMUF1",0,0,0,6.43,0,4.46,0,0
"tRF-47-5YD11YIPRVYJ9XEO7NP",3.04,0,3.51,0,0,17.82,4.57,15.57
"tRF-47-69JP4P9NFJE8WYUDJKN",3.04,0,0,0,0,0,0,0
"tRF-47-6XQ6S8V0J8O9YE4PRSP",0,0,0,0,4.42,0,0,0
"tRF-47-6XQ6S8V0JUO9YE4PRSP",3.04,0,0,0,0,0,0,0
"tRF-47-6Y1UFQ9D9OHXDD1KYKJ",0,0,0,0,0,0,4.57,0
"tRF-47-70299DWUH6QE30YUS94",0,0,3.51,0,0,0,0,0
"tRF-47-779PZBHFEERZYQHQ9MN",191.6,46.12,315.88,141.4,57.41,53.47,54.81,35.03
"tRF-47-79MP9P9NH57S362VO0N",0,0,7.02,6.43,8.83,0,0,0
"tRF-47-79MP9P9NH57S3O2VO0N",0,0,0,6.43,0,0,0,0
"tRF-47-79MP9PMNH5IS362VO0N",0,0,0,0,0,0,4.57,0
"tRF-47-7JPE6LEHWU4H56O2YX4",0,0,0,0,0,0,4.57,0
"tRF-47-7O58J0K8UMPLBIUBNX2",3.04,0,0,0,0,4.46,0,3.89
"tRF-47-7P596VW631QJ3KYUYR4",0,0,0,6.43,0,0,0,0
"tRF-47-7X9PN547202L2YBE7XL",12.17,5.12,3.51,0,4.42,0,0,0
"tRF-47-86J8WPMN1E8Y7Z2R1HM",0,0,3.51,0,0,0,0,0
"tRF-47-87R8WP9N1EWJQ72S3HM",0,0,0,0,0,0,0,3.89
"tRF-47-897PVP941QKS3W2VR01",3.04,0,0,0,0,4.46,0,0
"tRF-47-8BPE0IOB9ZFH690M0RI",0,5.12,0,0,0,4.46,0,0
"tRF-47-99ZL7UD5BU9NZ6V6Z3K",3.04,0,0,6.43,0,0,0,3.89
"tRF-47-9N1EWJQ72S3HPSR959J",0,0,0,0,0,0,0,3.89
"tRF-47-BDHPIWOMXF026ZEDKZI",0,0,0,0,4.42,0,0,0
"tRF-47-BJ8FFDXXE6XRK4WO2FP",0,0,0,0,0,0,4.57,0
"tRF-47-BL2HI3Z9HMI8W47W1RN",6.08,0,3.51,0,4.42,8.91,13.7,0
"tRF-47-BNFENPNYRVU4727OFIQ",0,5.12,0,0,0,0,0,0
"tRF-47-BU9NZ6V6Z3M8ZLSSXUL",0,0,3.51,6.43,4.42,0,9.13,3.89
"tRF-47-BY4D84KRIMUF04QZ452",0,5.12,0,0,0,13.37,9.13,0
"tRF-47-BZFQU1ZX1XDEU2O1B53",0,0,0,0,4.42,0,0,0
"tRF-47-D5BU9NZ6V6Z3M8ZLSSP",6.08,0,0,6.43,0,4.46,4.57,0
"tRF-47-D7VIZKXXI363U0EZY9P",3.04,0,0,0,0,0,0,0
"tRF-47-DBNIB9I1KQSX0DIJZ72",6.08,5.12,0,6.43,0,4.46,4.57,3.89
"tRF-47-DKNPNOYB7JXNXW83X42",3.04,0,7.02,0,0,0,0,0
"tRF-47-DXOMYJZ87ID890YBOZQ",0,5.12,0,0,0,0,0,0
"tRF-47-EERZYQHQ9M739P8WQ0F",0,0,3.51,0,0,0,4.57,0
"tRF-47-FBQ622EVUIJVK697BO2",526.14,558.62,670.36,539.91,1823.94,2027.57,854.06,856.35
"tRF-47-FDXXE6XRK4WO2F9IY91",0,25.62,0,12.85,35.33,35.65,9.13,11.68
"tRF-47-FENPNYRVU4727OFIZ95",0,0,0,6.43,4.42,0,0,3.89
"tRF-47-FJIKE7UMKKSWRNLJK5N",0,5.12,0,6.43,0,0,0,0
"tRF-47-FP18LPMBQ4NKKQBRFK5",0,0,3.51,0,0,0,0,0
"tRF-47-HFEERZYQHQ9M739P8WM",3.04,5.12,3.51,25.71,4.42,4.46,4.57,0
"tRF-47-HZFZ93QO945NB2NZW7L",0,0,0,0,0,0,0,3.89
"tRF-47-J09HJHOJ7IR1JOKP1ML",0,0,0,6.43,4.42,0,0,0
"tRF-47-J0DPZOIPD7VIZKXXI34",6.08,5.12,14.04,6.43,4.42,0,0,0
"tRF-47-JE9UHY0DFKN5ORNQY1J",0,0,0,0,4.42,0,0,0
"tRF-47-JL1MFXDOQQMJKLKSBEN",0,5.12,3.51,0,0,0,0,3.89
"tRF-47-JN5XR4NPNNBX1WZ4RZF",0,0,3.51,0,0,0,0,0
"tRF-47-JY7383RPD9W186L85DJ",0,5.12,0,0,0,0,0,0
"tRF-47-KISBQONPJX0ZY0YB5XH",0,0,0,0,4.42,0,0,3.89
"tRF-47-KP91U45O6Q918XF6REP",0,0,3.51,0,0,0,0,0
"tRF-47-LJR7DJQ8IX69JMW96KK",0,0,3.51,0,0,0,9.13,7.79
"tRF-47-M9ZL7UD5BU9NZ6V6Z3K",9.12,0,3.51,0,4.42,0,0,3.89
"tRF-47-MN1E8Y7Z2R1HPSR9O9J",0,0,3.51,0,0,0,0,0
"tRF-47-NLQHH8YJPZMI7OEB1N4",3.04,0,3.51,0,0,0,0,0
"tRF-47-O045DBNIB9I1KQSX0DI",0,0,0,0,4.42,0,0,0
"tRF-47-OB1690PQR39IXBKJZ84",3.04,0,7.02,12.85,17.67,0,0,7.79
"tRF-47-OE0D58ZZJQJYSWRYVMK",57.78,30.75,98.27,51.42,26.5,26.74,36.54,38.93
"tRF-47-OEF91Y62QNFIO2WO1MJ",0,0,3.51,6.43,4.42,4.46,4.57,0
"tRF-47-OIQO4QPRJW4DBQ6ZW6J",0,10.25,0,6.43,8.83,8.91,4.57,0
"tRF-47-P4R8YP9LON4VN1EH6KJ",0,0,0,0,0,0,4.57,0
"tRF-47-PNR8YP9LON4V4REH62J",6.08,5.12,7.02,12.85,8.83,0,0,3.89
"tRF-47-PNR8YP9LON4VN1EH6KJ",12.17,15.37,7.02,12.85,4.42,13.37,0,7.79
"tRF-47-PSQP4PW3FJIKE7UMKKN",0,0,3.51,0,0,0,0,0
"tRF-47-Q1Q89P9L8422YRI7XUJ",0,0,3.51,0,0,0,0,0
"tRF-47-Q99P9P9NH57S362VO0N",6.08,5.12,7.02,0,0,0,0,0
"tRF-47-QHZ8NNBXBKZ3R9O12RH",0,0,0,0,4.42,0,0,0
"tRF-47-QU7BPN6ISBWOFFR3VJ3",0,0,0,0,0,4.46,0,0
"tRF-47-R29P4P9L5HJVZVILXKJ",0,0,0,0,0,0,0,3.89
"tRF-47-R9J89O9NF5W8E7OMJHI",0,0,3.51,6.43,0,4.46,0,0
"tRF-47-RIVIUNB36YIYM91YIFL",0,0,3.51,0,0,0,0,0
"tRF-47-ROHL7X0OBQJE9UHY0DH",0,0,3.51,0,0,0,0,0
"tRF-47-RZYQHQ9M739P8WQ0D52",6.08,5.12,7.02,0,0,0,0,7.79
"tRF-47-S998LOW3VHM96YYDLB4",0,0,0,0,0,4.46,0,0
"tRF-47-U736DFHFNBDWY2MJ8F5",0,0,0,0,4.42,0,0,0
"tRF-47-UEVBWXQZR44ER81XDDQ",3.04,0,3.51,0,0,0,0,0
"tRF-47-UJVS6RH13BDW9NH1NRK",0,0,0,0,0,0,0,3.89
"tRF-47-UKJ6P9M0NK5Y93W0865",0,0,3.51,0,0,0,0,0
"tRF-47-UOL47Z8L8NRS9NS334K",3.04,5.12,3.51,6.43,4.42,4.46,9.13,0
"tRF-47-V29K9UV36562IZ6N4P4",30.41,0,14.04,0,0,8.91,4.57,7.79
"tRF-47-V2Y7RZ81J36RRNLIK8O",0,0,0,0,0,0,0,3.89
"tRF-47-V2Y7RZ81JJ6RRNLIK8P",6.08,25.62,24.57,25.71,13.25,13.37,31.97,11.68
"tRF-47-V8WPMN1E8Y7Z2R14PS4",3.04,0,0,0,0,0,0,0
"tRF-47-VEX0K3XN13QXQWUID4Q",6.08,5.12,7.02,0,4.42,8.91,9.13,11.68
"tRF-47-VHM96YYDLBRY73W0K5J",0,5.12,0,0,0,0,0,0
"tRF-47-W77JPEMNFV7SQWU1O0N",0,0,3.51,0,0,0,0,0
"tRF-47-W77JS3MNFV7SQWU1OBN",0,0,0,0,4.42,0,0,0
"tRF-47-X3OJI8EWBMU00KRX673",0,0,0,0,4.42,0,0,0
"tRF-47-XBUOL47Z8L8NRS9NS3J",15.21,5.12,17.55,6.43,0,4.46,9.13,0
"tRF-47-YK7IVI7O409Z7KZOSRI",6.08,0,3.51,0,13.25,4.46,9.13,15.57
"tRF-47-YMEMXZU5P21MNKYUPRH",0,0,0,0,0,0,0,3.89
"tRF-47-YYS9ME6KM87SDR2ZND1",0,0,3.51,0,0,0,0,0
"tRF-47-YZS3XBUOL47Z8L8NRSP",0,0,3.51,0,0,0,0,0
"tRF-47-Z3R918VBY9P9KHM2OR4",0,0,0,0,0,4.46,4.57,0
"tRF-47-Z3R918VBY9PYKHM26R4",6.08,0,0,0,4.42,0,0,0
"tRF-47-ZOIPD7VIZKXXI363U01",0,0,0,0,0,8.91,4.57,0
"tRF-48-00BY4D84KRIMUF04QZD5",0,20.5,3.51,19.28,13.25,26.74,13.7,3.89
"tRF-48-0BP12IU5YKFN8DYDZDDM",0,0,3.51,0,8.83,4.46,0,0
"tRF-48-0D58ZZJQJYSWRYVMMVDS",0,5.12,17.55,6.43,4.42,8.91,18.27,7.79
"tRF-48-0FDFKON5EX62Z6EXEYV",0,0,3.51,0,0,0,0,0
"tRF-48-0JVRI8WX6R2BIZRVB9DF",0,0,0,0,0,0,0,3.89
"tRF-48-1YBL2HI3Z9HMI8W47WZ",3.04,0,3.51,0,0,0,0,3.89
"tRF-48-1ZBNFENPNYRVU4727OX",0,0,0,6.43,0,0,0,0
"tRF-48-202RBZ0IV25Z2IUIX1DW",0,5.12,0,0,4.42,0,0,0
"tRF-48-22EVUIJVK697BOJ8N902",0,5.12,0,32.14,8.83,0,0,15.57
"tRF-48-2HI3Z9HMI8W47W1R7HX",0,0,0,0,4.42,0,4.57,3.89
"tRF-48-2OF5KDYFNP5EYONONUDK",0,0,0,0,0,4.46,0,3.89
"tRF-48-2RBZ0IV25Z2IUIX1Q7DR",0,5.12,0,0,0,4.46,0,0
"tRF-48-2YU04DYJIO3ZU3U0IODS",3.04,15.37,3.51,0,0,4.46,4.57,0
"tRF-48-3JVIJMRPFQRDWXHR13DN",0,0,3.51,0,0,0,0,0
"tRF-48-3R8BPE0IOB9ZFH690MV",0,0,0,0,0,0,0,3.89
"tRF-48-4BUJVS6RH13BDW9NH1DQ",0,0,0,0,0,0,4.57,0
"tRF-48-4OFOU5XBINVDRI2Q2RDI",0,0,0,0,0,4.46,4.57,0
"tRF-48-54DFZ2NLD7B2JK7PP90Q",0,0,0,0,0,0,0,3.89
"tRF-48-58ZZJQJYSWRYVMMV5B01",0,0,0,0,0,4.46,4.57,0
"tRF-48-5BF900BY4D84KRIMUFU",3.04,5.12,3.51,0,0,0,0,3.89
"tRF-48-5OD0YIZEF3BLHKFZB1DJ",0,0,0,0,0,4.46,0,0
"tRF-48-69JP4P9NFJE8WYUDJK0D",0,0,3.51,0,0,4.46,0,3.89
"tRF-48-69JP4PRNFJE8WYUDJK0D",0,0,0,0,0,0,0,3.89
"tRF-48-6RJ89O9NF5W8EZOMJHDD",0,5.12,0,0,0,0,0,0
"tRF-48-73V2Y8L981PV6RRNLNDJ",3.04,0,0,0,0,0,0,0
"tRF-48-779PZBHFEERZYQHQ9M00",544.39,123,536.99,302.09,83.91,147.05,105.05,81.74
"tRF-48-79MP9P9MH57S3O2VO00D",0,0,0,6.43,0,0,0,0
"tRF-48-79MP9P9NH57S362VO00D",3.04,5.12,7.02,6.43,0,0,0,0
"tRF-48-79MP9PMNH5IS362VO00D",18.25,15.37,28.08,6.43,0,4.46,4.57,3.89
"tRF-48-7BPN6ISBWOFFR3VJ4Z0Q",0,0,0,6.43,0,0,0,0
"tRF-48-7O58J0K8UMPLBIUBNXDH",15.21,0,3.51,6.43,0,0,4.57,3.89
"tRF-48-7P596VW631QJ3KYUYRDZ",0,0,3.51,0,0,0,0,0
